,branch,type,d,d-est,p,p-est,m_gts,n_gts,mu3,mu2,mu1,mua,mub,muc,mud,l_true,l_est,l_true/l_est,lm_theory,lm_simplified,lm_est,ln_theory,ln_simplified,ln_est
593,terminal C,unbalanced,3.202282954099999,3.199173192572354,0.9593307481192738,0.9592040795920408,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.081247,0.08609217693908897,0.9437210544400919,0.11352819437731962,0.1146848701929974,0.11363028591633262,0.09519523476862954,0.09234142697811659,0.09825130575645756
594,terminal D,unbalanced,3.202282954099999,3.199173192572354,0.9593307481192738,0.9592040795920408,9729,271,0.000315934229582565,0.00033283276683766506,0.000350852770702515,0.00039359521965085507,0.00026318513507313,0.00022903228975963504,0.000420628083865845,0.18331513,0.18240483241898478,1.0049905343457364,0.2141452779863603,0.2164438028115042,0.21827534580738,0.20366387212862533,0.20550396934261847,0.18621206690036898
595,internal,balanced,6.177655013800002,5.971761914812143,0.99792471132356,0.9974502549745026,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.09818370999999998,0.09813013467404837,1.000545962013907,0.1150739341231255,0.04626988003611941,0.1144619919120593,0.024476295582426595,0.024476295582426595,0.018678710000000008
596,terminal A,balanced,6.177655013800002,5.971761914812143,0.99792471132356,0.9974502549745026,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.04796078,0.0489399000188704,0.9799934201236034,0.06295660690334652,0.06198572692969502,0.06303994564202724,0.09743388544600627,0.09049911709653427,0.086943385625
597,terminal B,balanced,6.177655013800002,5.971761914812143,0.99792471132356,0.9974502549745026,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.05240597,0.05338508964615765,0.9816593050110552,0.06740179653063377,0.06643091655698229,0.06784712190705128,0.10187907507329354,0.09494430672382154,0.118522849375
598,terminal C,balanced,6.177655013800002,5.971761914812143,0.99792471132356,0.9974502549745026,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.00390969,0.004067835172703926,0.9611230135957536,0.020981855834680062,0.020830380522784193,0.02115971317708333,0.08525532927651198,0.080280942100268,0.097765281875
599,terminal D,balanced,6.177655013800002,5.971761914812143,0.99792471132356,0.9974502549745026,9984,16,0.00024476295582426597,0.000170147148180606,0.000140741430582186,0.000291693154827132,0.00031872840503742,0.000219491101468584,0.000202225615359552,0.00360215,0.0037602935446161834,0.9579438299856654,0.020674314206592315,0.020522838894696447,0.020336529735576925,0.08494778764842424,0.07997340047218025,0.07123898000000001
600,internal,unbalanced,0.8949486523000008,0.8726131045286006,0.5913714197600852,0.5821417858214178,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.01010600999999997,0.007773016451696133,1.300140050236837,0.01876843763917972,0.019198000625610463,0.018876829678447678,0.013898122538590275,0.0144863887335102,0.014256179421903053
601,terminal A,unbalanced,0.8949486523000008,0.8726131045286006,0.5913714197600852,0.5821417858214178,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.02305233,0.023076603402796277,0.9989481379745281,0.029350878046531304,0.02935073216024626,0.029710916352044352,0.04493254461664933,0.045230341706700844,0.04495749932495512
602,terminal B,unbalanced,0.8949486523000008,0.8726131045286006,0.5913714197600852,0.5821417858214178,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.01217649,0.012200759367158158,0.9980108314222239,0.01847503401089318,0.018474888124608138,0.01852716697020097,0.03405670058101121,0.034354497671062724,0.03366029487253142
603,terminal C,unbalanced,0.8949486523000008,0.8726131045286006,0.5913714197600852,0.5821417858214178,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.01350205,0.013702355047886049,0.9853817064886995,0.028462110662108315,0.028892432523191045,0.028582758730422732,0.018333289739007767,0.018330847077280065,0.0184511877989228
604,terminal D,unbalanced,0.8949486523000008,0.8726131045286006,0.5913714197600852,0.5821417858214178,7215,2785,9.5539557986244e-05,0.000144863887335102,0.000112922797646754,0.00040070356085944794,0.000211655970436896,9.1835362844622e-05,0.000134918355304818,0.09061432999999999,0.08173076194835129,1.1086930776108825,0.09476160105832462,0.1041967482409715,0.09487332571586972,0.09099617697407815,0.10027194495337227,0.09220043175224416
605,internal,balanced,7.3287631444,6.725533717188535,0.9993436150613529,0.9988001199880012,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.33961397,0.2975702038194407,1.1412902422383342,0.3231984718726406,0.10438410276080333,0.3213884449684779,0.0376794216287071,0.0376794216287071,0.01300760999999996
606,terminal A,balanced,7.3287631444,6.725533717188535,0.9993436150613529,0.9988001199880012,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.00957893,0.009920641894894514,0.9655554652093258,0.03450545817358033,0.03416740562896295,0.03439501141599119,0.12420821037196833,0.11550823468891924,0.13378052285714287
607,terminal B,balanced,7.3287631444,6.725533717188535,0.9993436150613529,0.9988001199880012,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.01046811,0.01080982143478125,0.9683887993115433,0.03539463771346708,0.03505658516884969,0.035555385339737816,0.12509738991185507,0.11639741422880599,0.2226958814285714
608,terminal C,balanced,7.3287631444,6.725533717188535,0.9993436150613529,0.9988001199880012,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.00347509,0.002735454489018241,1.2703885273730933,0.07032564887628046,0.07105684979675006,0.0720422036365456,0.27869900490559996,0.2987101825275863,0.2470489185714286
609,terminal D,balanced,7.3287631444,6.725533717188535,0.9993436150613529,0.9988001199880012,9993,7,0.000376794216287071,0.000676961880616867,0.000246294581041335,0.000261899972283459,0.000286211256593012,0.000113754993880138,0.000208959736425499,0.00638349,0.00564385649077398,1.1310510836756924,0.0732340508780362,0.0739652517985058,0.0733308759081357,0.2816074069073557,0.3016185845293421,0.23052082285714287
610,internal,balanced,7.6660635693,7.41868089774848,0.999531541747587,0.9994000599940006,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.44298968000000005,0.41999335181089154,1.0547540290577337,0.46922448401687217,0.10061790477862488,0.46685136372711816,0.07190568084873601,0.07190568084873601,0.021924023333333247
611,terminal A,balanced,7.6660635693,7.41868089774848,0.999531541747587,0.9994000599940006,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.00230747,0.0035559519275310536,0.6489035979747083,0.013227981184559949,0.011992061871756096,0.013087247589276783,0.08807045891080739,0.04659794979489539,0.03652357333333333
612,terminal B,balanced,7.6660635693,7.41868089774848,0.999531541747587,0.9994000599940006,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.00220929,0.0034577794879750573,0.6389331672777674,0.013129808745003954,0.011893889432200102,0.013223441285385617,0.0879722864712514,0.0464997773553394,0.09574988333333334
613,terminal C,balanced,7.6660635693,7.41868089774848,0.999531541747587,0.9994000599940006,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,7.643e-05,-0.0007448802910713925,-0.1026070912549821,0.10673622338949408,0.10755035722968087,0.10534075310693208,0.45317736518842516,0.4769776460519252,0.4086920066666666
614,terminal D,balanced,7.6660635693,7.41868089774848,0.999531541747587,0.9994000599940006,9997,3,0.0007190568084873601,0.00107606102143986,9.696917174868e-05,0.00023264072182701,0.00022274289356435999,3.25589164974e-06,6.359971191759e-05,0.00149301,0.0006716944632774169,2.2227516849180446,0.10815279814384289,0.10896693198402968,0.10834057823947185,0.454593939942774,0.47839422080627403,0.2781606366666666
615,internal,balanced,5.389591820100001,5.370988054383206,0.9954361641783561,0.9953504649535047,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.12181421000000002,0.1123297337894436,1.0844342445281192,0.1368024774399664,0.06228527113851252,0.13653923888164493,0.03505741105386,0.03505741105386,0.03143423866666666
616,terminal A,balanced,5.389591820100001,5.370988054383206,0.9954361641783561,0.9953504649535047,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.00529012,0.005959346283062522,0.8877013935295928,0.01613361174692493,0.0155126294741274,0.016011362840521567,0.06541475601305753,0.04893643936945486,0.061583276
617,terminal B,balanced,5.389591820100001,5.370988054383206,0.9954361641783561,0.9953504649535047,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.00067702,0.001346249325796904,0.5028934737621815,0.01152051478965932,0.01089953251686179,0.011793258851554663,0.060801659055791914,0.04432334241218924,0.06308306133333333
618,terminal C,balanced,5.389591820100001,5.370988054383206,0.9954361641783561,0.9953504649535047,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.08056983,0.07878447085389036,1.0226613078282987,0.12487071240938087,0.12663853671713013,0.1235087512778335,0.18900260659710658,0.19653225298602925,0.16693789933333333
619,terminal D,balanced,5.389591820100001,5.370988054383206,0.9954361641783561,0.9953504649535047,9970,30,0.0003505741105386,0.00046351880637243996,0.00010339936088455999,0.00011873862095055999,1.5195966956039998e-05,0.00037216729671523996,0.00010811276015436,0.02340514,0.021619781184972653,1.082579874410029,0.06770602274046317,0.06947384704821243,0.06810524828986961,0.13183791692818891,0.13936756331711153,0.15265659866666667
620,internal,unbalanced,1.0077242726999975,1.0213346626470985,0.6349512135044777,0.6398860113988601,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.007475889999999985,0.007911366507295653,0.9449555892911695,0.017411806601072756,0.02189969411216338,0.017051768669736844,0.012184121136854771,0.0182447568577232,0.012163159008333334
621,terminal A,unbalanced,1.0077242726999975,1.0213346626470985,0.6349512135044777,0.6398860113988601,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.01676479,0.016979547726847483,0.9873519760183063,0.021549930002545643,0.021563791049390463,0.021716159403947367,0.036105429120415075,0.03944464350549106,0.03548761530833333
622,terminal B,unbalanced,1.0077242726999975,1.0213346626470985,0.6349512135044777,0.6398860113988601,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.00421612,0.004430877520456081,0.9515316053164171,0.00900125979615424,0.009015120842999061,0.008987976192105262,0.023556758914023673,0.026895973299099662,0.02339466629583333
623,terminal C,unbalanced,1.0077242726999975,1.0213346626470985,0.6349512135044777,0.6398860113988601,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.10837435,0.1107722923988076,0.9783525072301075,0.12306651223139002,0.1275971463770415,0.12244897099868421,0.11466185730854499,0.11445592629211715,0.11297439738333334
624,terminal D,unbalanced,1.0077242726999975,1.0213346626470985,0.6349512135044777,0.6398860113988601,7600,2400,5.304354616554e-05,0.000182447568577232,7.4185895321258e-05,8.995033566996401e-05,2.2621289595408e-05,0.00037741279011332404,0.000163853612228922,0.08613054,0.070496843395246,1.2217644911716468,0.08202780890411719,0.10339723629928146,0.08088717046447368,0.07861959081981583,0.09829369952648265,0.076250933825
625,internal,balanced,3.062190200800001,3.206553299869978,0.9532148858699933,0.9595040495950405,9731,269,0.000338316402515952,0.0003370104235166,0.000276795817458644,0.000517493652080332,0.000280356924498952,0.000364494182145816,0.00039210285483361597,0.08587576999999996,0.07110220678225983,1.2077792502697142,0.09520041168828083,0.0894295620843846,0.09573442878121466,0.0338316402515952,0.0338316402515952,0.02893252847583643
626,terminal A,balanced,3.062190200800001,3.206553299869978,0.9532148858699933,0.9595040495950405,9731,269,0.000338316402515952,0.0003370104235166,0.000276795817458644,0.000517493652080332,0.000280356924498952,0.000364494182145816,0.00039210285483361597,0.05811887,0.05836933499470473,0.9957089626817326,0.08321273481555938,0.0830862422980905,0.08304765532113864,0.16030513394846582,0.15620376161131194,0.16807478587360597
627,terminal B,balanced,3.062190200800001,3.206553299869978,0.9532148858699933,0.9595040495950405,9731,269,0.000338316402515952,0.0003370104235166,0.000276795817458644,0.000517493652080332,0.000280356924498952,0.000364494182145816,0.00039210285483361597,0.03148643,0.0317368969713861,0.9921080195202475,0.05658029679224076,0.05645380427477186,0.05679592131230089,0.1336726959251472,0.1295713235879933,0.12835142033457247
628,terminal C,balanced,3.062190200800001,3.206553299869978,0.9532148858699933,0.9595040495950405,9731,269,0.000338316402515952,0.0003370104235166,0.000276795817458644,0.000517493652080332,0.000280356924498952,0.000364494182145816,0.00039210285483361597,0.13904456,0.1391510230660699,0.9992349099293409,0.17247084233065854,0.17236374340360341,0.1736036334076662,0.16784289752854484,0.1677558322619214,0.1727309363197026
