Bees,Birds,Mammals,Fungi,Plants,Eudicots,Bacterial (core),Bacterial (non-ribosomal),Bacterial (WoL)
,,,,,,,,0.413802081
,,,,,,,,2.802134068
,,,,,,,,3.636844656
,,,,,,,,39.85403368
,,,,,,,,4.065241818
,,,,,,,,11.9760305
,,,,,,,,2.643158516
,,,,,,,,4.935572009
,,,,,,,,0.036450959
,,,,,,,,4.571718476
,,,,,,,,0.631285623
,,,,,,,,0.074954795
,,,,,,,,2.8876274
,,,,,,,,8.730756433
,,,,,,,,0.97271386
,,,,,,,,3.829299779
,,,,,,,,5.9599904
,,,,,,,,0.983244013
,,,,,,,,0.962325689
,,,,,,,,2.886881722
,,,,,,,,5.37930418
,,,,,,,,2.722278834
,,,,,,,,42.65550249
,,,,,,,,0.860571326
,,,,,,,,2.70179801
,,,,,,,,91.39200537
,,,,,,,,63.57262499
,,,,,,,,1010.429519
,,,,,,,,104.6421455
,,,,,,,,70417.10388
,,,,,,,,2.179433157
,,,,,,,,36.80138234
,,,,,,,,1.354567745
,,,,,,,,7.822902669
,,,,,,,,1.127880402
,,,,,,,,1.180102463
,,,,,,,,1.746690696
,,,,,,,,3.925028471
,,,,,,,,3.974113742
,,,,,,,,3.464921695
,,,,,,,,3.770149666
,,,,,,,,4.189314323
,,,,,,,,0.864746855
,,,,,,,,0.852893211
,,,,,,,,4.655358604
,,,,,,,,1.817093506
,,,,,,,,0.56420969
,,,,,,,,0.285520395
,,,,,,,,4.522719286
,,,,,,,,10.28366859
,,,,,,,,0.566629705
,,,,,,,,0.465031256
,,,,,,,,3.363638296
,,,,,,,,1.177031034
,,,,,,,,0.362210949
,,,,,,,,2.873081208
,,,,,,,,1.810202413
,,,,,,,,1.824657824
,,,,,,,,2.433578712
,,,,,,,,6.918230954
,,,,,,,,3.444300869
,,,,,,,,28.95602163
,,,,,,,,4.805494518
,,,,,,,,0.529739403
,,,,,,,,0.400502688
,,,,,,,,4.070657314
,,,,,,,,4.179515026
,,,,,,,,0.448746496
,,,,,,,,3.67764621
,,,,,,,,0.685801319
,,,,,,,,0.746723139
,,,,,,,,4.590036664
,,,,,,,,0.313213385
,,,,,,,,0.578760571
,,,,,,,,4.282650898
,,,,,,,,7.042615174
,,,,,,,,3.457741526
,,,,,,,,0.880377429
,,,,,,,,1.105937409
,,,,,,,,3.317307198
,,,,,,,,1.15274922
,,,,,,,,3.802169814
,,,,,,,,4.47348144
,,,,,,,,5.655708636
,,,,,,,,1.132230329
,,,,,,,,5.790949638
,,,,,,,,4.165491333
,,,,,,,,1.068387819
,,,,,,,,3.843488667
,,,,,,,,3.572848827
,,,,,,,,0.556075913
,,,,,,,,1.496455785
,,,,,,,,2.878874171
,,,,,,,,29.9531975
,,,,,,,,0.705923351
,,,,,,,,0.377759893
,,,,,,,,2.471332377
,,,,,,,,4.263658196
,,,,,,,,0.311210124
,,,,,,,,0.880180586
,,,,,,,,2.978201986
,,,,,,,,0.907892729
,,,,,,,,4.281410518
,,,,,,,,1.130925446
,,,,,,,,15.39980617
,,,,,,,,9.437979984
,,,,,,,,2.293276831
,,,,,,,,2.490289391
,,,,,,,,3.621029696
,,,,,,,,0.125769347
,,,,,,,,6.687856415
,,,,,,,,0.509368304
,,,,,,,,3.554293742
,,,,,,,,4.326375729
,,,,,,,,3.625260559
,,,,,,,,3.739258635
,,,,,,,,2.891488394
,,,,,,,,0.464795219
,,,,,,,,1.086446159
,,,,,,,,1.787348408
,,,,,,,,7.866529735
,,,,,,,,3.437838632
,,,,,,,,3.037306374
,,,,,,,,2.489667488
,,,,,,,,12.69657384
,,,,,,,,14018.60378
,,,,,,,,4.344885931
,,,,,,,,358.0249122
,,,,,,,,11.05715978
,,,,,,,,3.640436934
,,,,,,,,4.688545832
,,,,,,,,7.187237792
,,,,,,,,0.99172355
,,,,,,,,0.79314935
,,,,,,,,3.019924548
,,,,,,,,3.644198966
,,,,,,,,8.906752188
,,,,,,,,15.5299437
,,,,,,,,1964.685616
,,,,,,,,64.76641799
,,,,,,,,11.17246555
,,,,,,,,60.08769469
,,,,,,,,2332.336821
,,,,,,,,559.8203748
,,,,,,,,192.9106384
,,,,,,,,6.398365795
,,,,,,,,12426.97307
,,,,,,,,12.93644824
,,,,,,,,11.40973227
,,,,,,,,2.941549763
,,,,,,,,5.456491853
,,,,,,,,5.9979392
,,,,,,,,7.26438409
,,,,,,,,1804.451859
,,,,,,,,259.9059198
,,,,,,,,19.78604545
,,,,,,,,3.688601838
,,,,,,,,9912.253929
,,,,,,,,1.459271721
,,,,,,,,4.464462609
,,,,,,,,3.233235265
,,,,,,,,218.6679918
,,,,,,,,164.2097183
,,,,,,,,4.46519345
,,,,,,,,3.162410049
,,,,,,,,4.147090462
,,,,,,,,9.580842445
,,,,,,,,10.10101569
,,,,,,,,3.332196217
,,,,,,,,0.732115157
,,,,,,,,3.777748306
,,,,,,,,0.933678947
,,,,,,,,4.768167518
,,,,,,,,2.772549178
,,,,,,,,1.4010549
,,,,,,,,4.344752908
,,,,,,,,1.303551222
,,,,,,,,4.759579277
,,,,,,,,0.210307219
,,,,,,,,0.107773041
,,,,,,,,3.75611822
,,,,,,,,2.98473283
,,,,,,,,22.35548655
,,,,,,,,0.04211632
,,,,,,,,1.878714517
,,,,,,,,0.852269744
,,,,,,,,3.217402172
,,,,,,,,0.066321406
,,,,,,,,0.29743604
,,,,,,,,5.237332398
,,,,,,,,3.93358876
,,,,,,,,0.09092155
,,,,,,,,0.174799169
,,,,,,,,5.577239879
,,,,,,,,2.171687412
,,,,,,,,14.97572737
,,,,,,,,316.8142058
,,,,,,,,3.213954892
,,,,,,,,0.009615244
,,,,,,,,4.452429149
,,,,,,,,3.445241458
,,,,,,,,0.946360738
,,,,,,,,0.724363968
,,,,,,,,3.171463421
,,,,,,,,5.715693811
,,,,,,,,1.223602871
,,,,,,,,0.299149297
,,,,,,,,0.573658559
,,,,,,,,3.321351752
,,,,,,,,1.295237658
,,,,,,,,3509.343992
,,,,,,,,9.008128034
,,,,,,,,38.13748084
,,,,,,,,4.140353994
,,,,,,,,3.790578375
,,,,,,,,4.612695641
,,,,,,,,5.231822039
,,,,,,,,0.354323067
,,,,,,,,5.022801044
,,,,,,,,1.255002021
,,,,,,,,3.920419538
,,,,,,,,0.839769583
,,,,,,,,5.162513271
,,,,,,,,2.828778356
,,,,,,,,47.31036859
,,,,,,,,4.119760914
,,,,,,,,7.146497482
,,,,,,,,712.9258314
,,,,,,,,7.830361704
,,,,,,,,15.53759094
,,,,,,,,1.41730659
,,,,,,,,7.234869025
,,,,,,,,6.494923593
,,,,,,,,6.398523087
,,,,,,,,53.89495216
,,,,,,,,164.5846534
,,,,,,,,451.4438068
,,,,,,,,1.104227257
,,,,,,,,2124.256792
,,,,,,,,2.061295707
,,,,,,,,40.98604099
,,,,,,,,2.996104281
,,,,,,,,6.818771312
,,,,,,,,45.34359742
,,,,,,,,4.642884779
,,,,,,,,165.3763528
,,,,,,,,0.006883442
,,,,,,,,6.128375321
,,,,,,,,408.4652289
,,,,,,,,373.8023312
,,,,,,,,5646.521705
,,,,,,,,8387.232738
,,,,,,,,26.1685332
,,,,,,,,6.208962902
,,,,,,,,1.250662495
,,,,,,,,2.36927428
,,,,,,,,0.80103083
,,,,,,,,30.19320669
,,,,,,,,110.1850131
,,,,,,,,3.282123659
,,,,,,,,5.291494662
,,,,,,,,13.69382082
,,,,,,,,24.56792325
,,,,,,,,4.590636902
,,,,,,,,23.9215409
,,,,,,,,1.818801351
,,,,,,,,5.791712687
,,,,,,,,0.679667894
,,,,,,,,0.410109328
,,,,,,,,5.430868268
,,,,,,,,0.138290988
,,,,,,,,6.779491411
,,,,,,,,3.374957225
,,,,,,,,0.8605032
,,,,,,,,25.08843401
,,,,,,,,3.904692142
,,,,,,,,0.32753309
,,,,,,,,9.893084821
,,,,,,,,0.79982381
,,,,,,,,5.143408936
,,,,,,,,5.204095273
,,,,,,,,1.364725597
,,,,,,,,1.07146392
,,,,,,,,4.304422004
,,,,,,,,5.369119698
,,,,,,,,8056.178906
,,,,,,,,9377.843853
,,,,,,,,14.76070176
,,,,,,,,0.905357621
,,,,,,,,5.140937656
,,,,,,,,1.120018429
,,,,,,,,5.231419592
,,,,,,,,4.276450549
,,,,,,,,3.611328067
,,,,,,,,1.088350334
,,,,,,,,3.187151789
,,,,,,,,5.459594438
,,,,,,,,1.108525177
,,,,,,,,1.163391408
,,,,,,,,6.359118404
,,,,,,,,4.894771244
,,,,,,,,21.25112098
,,,,,,,,3.729877085
,,,,,,,,18.05241232
,,,,,,,,9.799482933
,,,,,,,,68.05458134
,,,,,,,,38.92872912
,,,,,,,,11.36732986
,,,,,,,,130.566213
,,,,,,,,11.95010178
,,,,,,,,3.506509949
,,,,,,,,10.50513659
,,,,,,,,0.288435737
,,,,,,,,6.678472864
,,,,,,,,0.261757979
,,,,,,,,3.606364968
,,,,,,,,1.198133472
,,,,,,,,3.710546062
,,,,,,,,11.72364491
,,,,,,,,5.297255458
,,,,,,,,28.42678815
,,,,,,,,3.020488374
,,,,,,,,8.132198239
,,,,,,,,4.21460478
,,,,,,,,5.043215157
,,,,,,,,3.214790883
,,,,,,,,5.223051752
,,,,,,,,23.85352292
,,,,,,,,4.880844566
,,,,,,,,3.051861786
,,,,,,,,8.846490598
,,,,,,,,4.543503428
,,,,,,,,0.358154202
,,,,,,,,0.372294274
,,,,,,,,4.808612571
,,,,,,,,0.57573071
,,,,,,,,3.795911056
,,,,,,,,7.525403206
,,,,,,,,3.306732903
,,,,,,,,7.188032935
,,,,,,,,1.832154111
,,,,,,,,5.431743625
,,,,,,,,0.424898854
,,,,,,,,4.701775437
,,,,,,,,0.963092454
,,,,,,,,1.355385157
,,,,,,,,0.850295929
,,,,,,,,5.313522309
,,,,,,,,0.338261175
,,,,,,,,0.980590697
,,,,,,,,5.248480914
,,,,,,,,0.856018315
,,,,,,,,2.363821347
,,,,,,,,0.830870899
,,,,,,,,13.64563673
,,,,,,,,0.559581379
,,,,,,,,10.31075966
,,,,,,,,6.300542895
,,,,,,,,0.779259939
,,,,,,,,7.289472046
,,,,,,,,1.520208918
,,,,,,,,2.716798803
,,,,,,,,1.444821968
,,,,,,,,0.979646215
,,,,,,,,1.408878666
,,,,,,,,0.419945935
,,,,,,,,5.050405647
,,,,,,,,1.86191135
,,,,,,,,1.371908811
,,,,,,,,2.873985418
,,,,,,,,8.462684397
,,,,,,,,2.96455393
,,,,,,,,0.727180115
,,,,,,,,0.205316923
,,,,,,,,4.692533085
,,,,,,,,2.061053218
,,,,,,,,2683.587402
,,,,,,,,2683.587402
,,,,,,,,11.70978758
,,,,,,,,2.364126296
,,,,,,,,4.559610868
,,,,,,,,5.723637156
,,,,,,,,2.133171335
,,,,,,,,5.718573851
,,,,,,,,3.680553246
,,,,,,,,0.487617773
,,,,,,,,4.081371296
,,,,,,,,3.597371424
,,,,,,,,3.06668245
,,,,,,,,3.293599564
,,,,,,,,4.252706344
,,,,,,,,3.984852203
,,,,,,,,9.864584592
,,,,,,,,1.67490765
,,,,,,,,0.674368617
,,,,,,,,9.838031027
,,,,,,,,7.339693708
,,,,,,,,3.205973511
,,,,,,,,59.65068465
,,,,,,,,20.97018964
,,,,,,,,1.809934347
,,,,,,,,4.737507681
,,,,,,,,165.2386583
,,,,,,,,83.54098227
,,,,,,,,1536.814741
,,,,,,,,11.44761358
,,,,,,,,3.11784577
,,,,,,,,14.99725246
,,,,,,,,119.4838468
,,,,,,,,29.72133527
,,,,,,,,5.345416132
,,,,,,,,3031.617125
,,,,,,,,4.415268017
,,,,,,,,5.843522715
,,,,,,,,6.69728453
,,,,,,,,5.445781182
,,,,,,,,0.663202496
,,,,,,,,4.599102755
,,,,,,,,4.123513064
,,,,,,,,0.718898519
,,,,,,,,7.11750653
,,,,,,,,0.589262162
,,,,,,,,3.948122673
,,,,,,,,3.924805356
,,,,,,,,2.237538306
,,,,,,,,0.805979303
,,,,,,,,1.82180323
,,,,,,,,5.766518294
,,,,,,,,1.176842808
,,,,,,,,0.350952944
,,,,,,,,3.529625846
,,,,,,,,0.888288412
,,,,,,,,10.42893512
,,,,,,,,2.399335037
,,,,,,,,1.919317067
,,,,,,,,5.083845707
,,,,,,,,3.27289741
,,,,,,,,1.029326582
,,,,,,,,3.894830837
,,,,,,,,0.734347069
,,,,,,,,0.943271087
,,,,,,,,6.748703122
,,,,,,,,0.881255947
,,,,,,,,4.589597055
,,,,,,,,0.230734738
,,,,,,,,3.76174745
,,,,,,,,5.518440499
,,,,,,,,0.506698077
,,,,,,,,0.477057502
,,,,,,,,4.89432612
,,,,,,,,1.07980806
,,,,,,,,5.867573058
,,,,,,,,3.707901078
,,,,,,,,4.130397554
,,,,,,,,4.158910111
,,,,,,,,7.424349229
,,,,,,,,1.174609897
,,,,,,,,3.137628354
,,,,,,,,3.160225688
,,,,,,,,3.26305142
,,,,,,,,0.752589293
,,,,,,,,0.799404703
,,,,,,,,2.703825351
,,,,,,,,1.946978195
,,,,,,,,1.171631026
,,,,,,,,1.030705722
,,,,,,,,5.606688313
,,,,,,,,3.35385109
,,,,,,,,0.660597689
,,,,,,,,1.052238531
,,,,,,,,3.67559064
,,,,,,,,0.72086923
,,,,,,,,3.347478695
,,,,,,,,0.777130754
,,,,,,,,4.420180011
,,,,,,,,0.834710217
,,,,,,,,9.178992057
,,,,,,,,1.5925398
,,,,,,,,13.57759254
,,,,,,,,3.188794336
,,,,,,,,0.482292915
,,,,,,,,3.369075126
,,,,,,,,0.010844072
,,,,,,,,3.487079598
,,,,,,,,2.411225628
,,,,,,,,0.91939233
,,,,,,,,3.914003241
,,,,,,,,10.64647518
,,,,,,,,1.012626379
,,,,,,,,532.0275278
,,,,,,,,6.567561922
,,,,,,,,6.359979874
,,,,,,,,23.82819202
,,,,,,,,3.62794508
,,,,,,,,0.755098326
,,,,,,,,6.280320878
,,,,,,,,1.041627724
,,,,,,,,4.33292639
,,,,,,,,2.165198394
,,,,,,,,36.65176981
,,,,,,,,10.86104956
,,,,,,,,0.995915529
,,,,,,,,1.778848229
,,,,,,,,1.951784026
,,,,,,,,1.77324342
,,,,,,,,4.171471651
,,,,,,,,2.620116062
,,,,,,,,2.888933789
,,,,,,,,3.448106058
,,,,,,,,0.436483636
,,,,,,,,4.320692706
,,,,,,,,4.569865893
,,,,,,,,0.427439193
,,,,,,,,0.285945375
,,,,,,,,2.920822943
,,,,,,,,1.368622873
,,,,,,,,5.54601906
,,,,,,,,1.151726089
,,,,,,,,0.719276377
,,,,,,,,4.271774044
,,,,,,,,1.750983136
,,,,,,,,0.115232478
,,,,,,,,0.420569063
,,,,,,,,3.541478909
,,,,,,,,1.66047053
,,,,,,,,5.167989138
,,,,,,,,5.324443627
,,,,,,,,1.620427603
,,,,,,,,5.708465492
,,,,,,,,1.570043047
,,,,,,,,1.430422083
,,,,,,,,5.135959187
,,,,,,,,4.149969428
,,,,,,,,1.944223208
,,,,,,,,1.439253018
,,,,,,,,1.656352181
,,,,,,,,0.897397026
,,,,,,,,16.04902383
,,,,,,,,1.242652843
,,,,,,,,4.379506125
,,,,,,,,1.24933804
,,,,,,,,0.850583347
,,,,,,,,2.958883744
,,,,,,,,2.247463507
,,,,,,,,1.45292011
,,,,,,,,1.281911213
,,,,,,,,3.177659916
,,,,,,,,0.583140926
,,,,,,,,1.364487803
,,,,,,,,4.323331893
,,,,,,,,102.8204983
,,,,,,,,2.630571348
,,,,,,,,5.619790346
,,,,,,,,6.323126084
,,,,,,,,1.350422976
,,,,,,,,5.643997549
,,,,,,,,3.266602775
,,,,,,,,1.142941157
,,,,,,,,3.976417338
,,,,,,,,0.975709041
,,,,,,,,1.309786738
,,,,,,,,1.436878741
,,,,,,,,3.826702347
,,,,,,,,0.024268017
,,,,,,,,0.291132242
,,,,,,,,3.506919371
,,,,,,,,4.549430174
,,,,,,,,1.420256621
,,,,,,,,2.882342014
,,,,,,,,2.386544516
,,,,,,,,2.936144743
,,,,,,,,2.071108114
,,,,,,,,0.798093311
,,,,,,,,3.704819221
,,,,,,,,6.186141994
,,,,,,,,3.881487295
,,,,,,,,4.096638131
,,,,,,,,0.663627291
,,,,,,,,5.367945583
,,,,,,,,3.86548889
,,,,,,,,0.565183461
,,,,,,,,0.28050034
,,,,,,,,2.656236373
,,,,,,,,0.728252622
,,,,,,,,2.764668574
,,,,,,,,0.48344194
,,,,,,,,3.907227624
,,,,,,,,0.840243797
,,,,,,,,0.210151017
,,,,,,,,4.016415984
,,,,,,,,0.673406807
,,,,,,,,3.446022815
,,,,,,,,6.258038377
,,,,,,,,6.428149714
,,,,,,,,19.56890401
,,,,,,,,3.850256125
,,,,,,,,0.920465026
,,,,,,,,4.134155189
,,,,,,,,4.896085789
,,,,,,,,0.602798174
,,,,,,,,0.710042322
,,,,,,,,3.114443356
,,,,,,,,0.035999992
,,,,,,,,5.961814686
,,,,,,,,0.874407829
,,,,,,,,1.952325459
,,,,,,,,9.384389231
,,,,,,,,1.106042101
,,,,,,,,1.246996084
,,,,,,,,2.972386756
,,,,,,,,1.086030413
,,,,,,,,1.012925617
,,,,,,,,3.626021062
,,,,,,,,3.896606487
,,,,,,,,0.853556196
,,,,,,,,0.535371543
,,,,,,,,5.132176898
,,,,,,,,4.356366472
,,,,,,,,1.07933406
,,,,,,,,0.549432806
,,,,,,,,4.295412336
,,,,,,,,3.452958854
,,,,,,,,6.977173639
,,,,,,,,2.27083103
,,,,,,,,4.863984135
,,,,,,,,46.51703876
,,,,,,,,2.456151942
,,,,,,,,43.52016824
,,,,,,,,2.627645865
,,,,,,,,6.660670443
,,,,,,,,71.4587576
,,,,,,,,447.7706459
,,,,,,,,3.234907592
,,,,,,,,7.813371386
,,,,,,,,3.822922242
,,,,,,,,1.354184551
,,,,,,,,0.046577804
,,,,,,,,6.873807198
,,,,,,,,12.9310905
,,,,,,,,14.42324485
,,,,,,,,28.879483
,,,,,,,,8.26410824
,,,,,,,,3.94020907
,,,,,,,,10.13586211
,,,,,,,,0.769426855
,,,,,,,,2.02233905
,,,,,,,,4.102540511
,,,,,,,,4.678433515
,,,,,,,,1.107055817
,,,,,,,,4.007722749
,,,,,,,,1.813929203
,,,,,,,,2.572960768
,,,,,,,,0.392076519
,,,,,,,,0.014457191
,,,,,,,,7.822346427
,,,,,,,,0.684178374
,,,,,,,,3.790251541
,,,,,,,,5.286906672
,,,,,,,,0.129595451
,,,,,,,,1.073613709
,,,,,,,,5.148938831
,,,,,,,,0.075843889
,,,,,,,,4.887412332
,,,,,,,,0.893683922
,,,,,,,,3.916694924
,,,,,,,,4.019787624
,,,,,,,,0.637345898
,,,,,,,,0.084970331
,,,,,,,,3.678521004
,,,,,,,,7.590594811
,,,,,,,,3.216642676
,,,,,,,,27.94033992
,,,,,,,,22.55898401
,,,,,,,,36.52445678
,,,,,,,,17.67134764
,,,,,,,,44.72233997
,,,,,,,,23.72452188
,,,,,,,,478.9221942
,,,,,,,,4.554661365
,,,,,,,,16.4128696
,,,,,,,,12.41517288
,,,,,,,,2.326902402
,,,,,,,,1.522408419
,,,,,,,,115.7268266
,,,,,,,,132.5118696
,,,,,,,,1550.138799
,,,,,,,,2.463905726
,,,,,,,,52.71973902
,,,,,,,,1.06697181
,,,,,,,,4.717432205
,,,,,,,,11.35689106
,,,,,,,,3.353423979
,,,,,,,,22.24893775
,,,,,,,,4.454213327
,,,,,,,,4.815950392
,,,,,,,,3.823658107
,,,,,,,,1.695329851
,,,,,,,,3.062864775
,,,,,,,,0.77976191
,,,,,,,,0.157105303
,,,,,,,,3.6568066
,,,,,,,,2.876526969
,,,,,,,,1.370270913
,,,,,,,,1.143742134
,,,,,,,,5.52859757
,,,,,,,,0.787545528
,,,,,,,,7.922064623
,,,,,,,,3.983696672
,,,,,,,,0.496490145
,,,,,,,,1.221305759
,,,,,,,,4.158753108
,,,,,,,,1.244342147
,,,,,,,,3.674791175
,,,,,,,,0.963840045
,,,,,,,,6.155302765
,,,,,,,,0.858131438
,,,,,,,,8.823913344
,,,,,,,,1.029250606
,,,,,,,,4.785196272
,,,,,,,,0.977153613
,,,,,,,,0.804156207
,,,,,,,,4.826593652
,,,,,,,,7.376589138
,,,,,,,,1.108935173
,,,,,,,,1.366963112
,,,,,,,,2.881486
,,,,,,,,7.66081699
,,,,,,,,4.707696711
,,,,,,,,0.170219938
,,,,,,,,0.322528118
,,,,,,,,3.433067833
,,,,,,,,7.713425656
,,,,,,,,0.297694365
,,,,,,,,0.339010022
,,,,,,,,7.191412237
,,,,,,,,1.178911468
,,,,,,,,1.376674793
,,,,,,,,1.54664503
,,,,,,,,3.707286011
,,,,,,,,0.397533776
,,,,,,,,8.138617791
,,,,,,,,3.960146007
,,,,,,,,0.600040114
,,,,,,,,0.733243125
,,,,,,,,3.4817377
,,,,,,,,3.953487319
,,,,,,,,1.408326099
,,,,,,,,4.57659451
,,,,,,,,0.218740972
,,,,,,,,0.711274763
,,,,,,,,6.113022236
,,,,,,,,0.838409911
,,,,,,,,6.286666101
,,,,,,,,0.670251402
,,,,,,,,4.998651736
,,,,,,,,0.136048536
,,,,,,,,0.070884506
,,,,,,,,3.416000654
,,,,,,,,5.16310669
,,,,,,,,0.319259815
,,,,,,,,0.512886472
,,,,,,,,6.634934272
,,,,,,,,0.094102863
,,,,,,,,4.875272854
,,,,,,,,0.241535077
,,,,,,,,3.610714621
,,,,,,,,4.134897119
,,,,,,,,1.483391266
,,,,,,,,1.162645321
,,,,,,,,0.997017183
,,,,,,,,3.91866244
,,,,,,,,5.830097298
,,,,,,,,0.967835287
,,,,,,,,0.614193016
,,,,,,,,3.669610588
,,,,,,,,0.316181291
,,,,,,,,1.372369936
,,,,,,,,4.483381629
,,,,,,,,2.90641492
,,,,,,,,0.138964581
,,,,,,,,0.412158379
,,,,,,,,3.140371282
,,,,,,,,1.87148433
,,,,,,,,8.716560451
,,,,,,,,0.400038513
,,,,,,,,11.60566656
,,,,,,,,0.930529086
,,,,,,,,4.064173098
,,,,,,,,0.537715464
,,,,,,,,2.583762277
,,,,,,,,0.015979996
,,,,,,,,1.040509272
,,,,,,,,12.36505391
,,,,,,,,0.170154573
,,,,,,,,11.3587154
,,,,,,,,6.666317942
,,,,,,,,1.242055726
,,,,,,,,3.603375882
,,,,,,,,0.330429157
,,,,,,,,0.410970967
,,,,,,,,4.322452212
,,,,,,,,6.85909827
,,,,,,,,1.497139766
,,,,,,,,2.207881061
,,,,,,,,0.675399302
,,,,,,,,0.750445866
,,,,,,,,5.512612816
,,,,,,,,0.448006579
,,,,,,,,9.050314466
,,,,,,,,1.087986493
,,,,,,,,6.627093804
,,,,,,,,0.973521129
,,,,,,,,6.257386534
,,,,,,,,0.349384266
,,,,,,,,0.098724029
,,,,,,,,4.855453347
,,,,,,,,0.866942994
,,,,,,,,6.512814732
,,,,,,,,1.536613763
,,,,,,,,0.869259955
,,,,,,,,17.10458106
,,,,,,,,2.7648584
,,,,,,,,1.239285882
,,,,,,,,11.62093428
,,,,,,,,2.954086549
,,,,,,,,3.252785633
,,,,,,,,4.306126064
,,,,,,,,1.191941896
,,,,,,,,0.709486483
,,,,,,,,0.355380184
,,,,,,,,5.912980069
,,,,,,,,1.27382051
,,,,,,,,8.127979987
,,,,,,,,0.495692877
,,,,,,,,0.128532706
,,,,,,,,4.319055742
,,,,,,,,0.406124393
,,,,,,,,4.439596712
,,,,,,,,8.150778052
,,,,,,,,1.420729757
,,,,,,,,6.291684827
,,,,,,,,10.23274747
,,,,,,,,5580.894236
,,,,,,,,4810.028631
,,,,,,,,3.960321664
,,,,,,,,1.117940224
,,,,,,,,4.227426826
,,,,,,,,0.160085404
,,,,,,,,5.426382936
,,,,,,,,4.144883152
,,,,,,,,15.29737205
,,,,,,,,4.065477345
,,,,,,,,4.503501222
,,,,,,,,1.317972505
,,,,,,,,0.757192113
,,,,,,,,2.906307441
,,,,,,,,0.930800782
,,,,,,,,4.478175076
,,,,,,,,0.898756052
,,,,,,,,0.732798627
,,,,,,,,0.316934589
,,,,,,,,2.385468641
,,,,,,,,0.72518264
,,,,,,,,5.368115157
,,,,,,,,0.204795677
,,,,,,,,4.136920583
,,,,,,,,18.54620183
,,,,,,,,31.32019477
,,,,,,,,4.414131352
,,,,,,,,0.03173319
,,,,,,,,5.522027865
,,,,,,,,7.167432445
,,,,,,,,1.075919271
,,,,,,,,6.262993406
,,,,,,,,5.867410237
,,,,,,,,145975.3927
,,,,,,,,145916.5828
,,,,,,,,216697.6161
,,,,,,,,7.24546907
,,,,,,,,13.97483621
,,,,,,,,1.505526493
,,,,,,,,4.443825614
,,,,,,,,1.527415202
,,,,,,,,3.63886936
,,,,,,,,0.882955559
,,,,,,,,2.967175282
,,,,,,,,0.332947509
,,,,,,,,4.012652874
,,,,,,,,0.079506546
,,,,,,,,0.002425152
,,,,,,,,6.391115986
,,,,,,,,5.861202862
,,,,,,,,1.105032117
,,,,,,,,0.787171534
,,,,,,,,5.248217087
,,,,,,,,6.307630183
,,,,,,,,2.834401465
,,,,,,,,5.422592642
,,,,,,,,0.391553569
,,,,,,,,0.538947711
,,,,,,,,4.038332042
,,,,,,,,0.886686968
,,,,,,,,4.105720056
,,,,,,,,6.41289132
,,,,,,,,6.107175826
,,,,,,,,2.309939508
,,,,,,,,6.200097887
,,,,,,,,12.43732617
,,,,,,,,180.597053
,,,,,,,,11.20103855
,,,,,,,,14.57022894
,,,,,,,,8.584693183
,,,,,,,,7.105484594
,,,,,,,,2.154488682
,,,,,,,,0.456421007
,,,,,,,,6.43672038
,,,,,,,,3.010805777
,,,,,,,,13.56922818
,,,,,,,,3.244941853
,,,,,,,,1.56592066
,,,,,,,,18.59115333
,,,,,,,,7.070619055
,,,,,,,,12.78876729
,,,,,,,,4.330335497
,,,,,,,,0.406098122
,,,,,,,,56.82453143
,,,,,,,,5.862127822
,,,,,,,,2.699209577
,,,,,,,,4.626406564
,,,,,,,,17.02573382
,,,,,,,,15.98205959
,,,,,,,,44.92327933
,,,,,,,,0.81982476
,,,,,,,,7.863846429
,,,,,,,,2.177452705
,,,,,,,,1.680167412
,,,,,,,,4.473845572
,,,,,,,,3.224952282
,,,,,,,,4.95142192
,,,,,,,,0.709561037
,,,,,,,,0.545027698
,,,,,,,,3.686586637
,,,,,,,,3.318409661
,,,,,,,,4196.873305
,,,,,,,,2.299433802
,,,,,,,,5.485413916
,,,,,,,,3.520859661
,,,,,,,,2.602776008
,,,,,,,,111.1340178
,,,,,,,,7.952228455
,,,,,,,,12.84578805
,,,,,,,,8.878330874
,,,,,,,,3.198460094
,,,,,,,,1.340164263
,,,,,,,,6.333837685
,,,,,,,,1.725579508
,,,,,,,,1.305369916
,,,,,,,,1.726298067
,,,,,,,,1.034916986
,,,,,,,,3.715103323
,,,,,,,,5.160987285
,,,,,,,,1.129122289
,,,,,,,,4.13468474
,,,,,,,,1.192283198
,,,,,,,,1.044587468
,,,,,,,,7.29461894
,,,,,,,,7.400899168
,,,,,,,,1.798612182
,,,,,,,,1.665104528
,,,,,,,,4.701785707
,,,,,,,,0.991961671
,,,,,,,,376.678515
,,,,,,,,0.105301122
,,,,,,,,0.006946871
,,,,,,,,10.49301055
,,,,,,,,16.46633314
,,,,,,,,9.246016457
,,,,,,,,11.69789998
,,,,,,,,13.86088778
,,,,,,,,4.027106776
,,,,,,,,0.404077263
,,,,,,,,4.655172907
,,,,,,,,0.693248452
,,,,,,,,7.128122002
,,,,,,,,1.268852369
,,,,,,,,8.36791461
,,,,,,,,10.41027939
,,,,,,,,6.693761224
,,,,,,,,3.809449996
,,,,,,,,7.609269272
,,,,,,,,1.570741488
,,,,,,,,1.777941541
,,,,,,,,4.004076058
,,,,,,,,0.688958989
,,,,,,,,4.371459994
,,,,,,,,19.02974714
