,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
243,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00488837,0.00048825918317669387
244,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00787628,0.006046127359583722
245,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00436615,0.02662158570732736
246,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00526247,0.0096500182313896
247,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01110155,0.0006200866543863541
248,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00715837,0.01583139058565431
249,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.08358033,0.09164988318468335
250,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.0262318,0.025762588481121472
251,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00070127,0.00026578653098868407
252,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00407039,0.0001492617730778894
253,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00720835,0.014709442750978302
254,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.0235542,0.014442045599772618
255,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.01036246,0.015735515206705828
256,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.03919053,0.03351660976433346
257,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00318879,0.00020730070056162891
258,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.03368812,0.035080127321743655
259,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00359972,0.003913464442729275
260,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00996467,0.016448003162307455
261,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00509363,0.005599446083903726
262,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00779964,0.020504935248692995
263,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00856374,0.042658457597842134
264,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.08467085,0.2200163171335002
265,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.11269139,0.07590958012885479
266,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00149965,0.000793009763885303
267,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.04462894,0.03401093150358746
268,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00929462,0.010876380509440573
269,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01177779,0.018347405046938242
270,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00079281,0.0011986902289728915
271,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.03774313,0.04074978517554101
272,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.06846745,0.03671837569607568
273,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.00155743,0.0007884634220527986
274,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.0003463,0.008417252519457796
275,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.18027542,0.13964211684988237
276,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.00046429,0.0004913434586337003
277,gtrees_10000_l1,100,CASTLES-DISCO,01,internal,0.01043561,0.051544149998158324
278,gtrees_10000_l1,100,CASTLES-DISCO,01,terminal,0.3533513,0.23985799816371872
