,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
216,20,1000,CASTLES-DISCO,06,terminal,0.00736564,0.012964319730521277
217,20,1000,CASTLES-DISCO,06,terminal,0.01228095,0.0187309390568939
218,20,1000,CASTLES-DISCO,06,internal,0.02554871,0.031088353633063295
219,20,1000,CASTLES-DISCO,06,internal,0.06031218,0.05670974239639985
220,20,1000,CASTLES-DISCO,06,internal,0.091648,0.0710478247257481
221,20,1000,CASTLES-DISCO,06,terminal,0.03209324,0.03811169969989713
222,20,1000,CASTLES-DISCO,06,terminal,0.02911699,0.03375698061875405
223,20,1000,CASTLES-DISCO,06,internal,0.03136618,0.03399076172377497
224,20,1000,CASTLES-DISCO,06,terminal,0.05087715,0.04935586898057856
225,20,1000,CASTLES-DISCO,06,terminal,0.03860552,0.038152016529769
226,20,1000,CASTLES-DISCO,06,internal,0.00130051,0.004591349216821956
227,20,1000,CASTLES-DISCO,06,terminal,0.02770058,0.03177130054339175
228,20,1000,CASTLES-DISCO,06,internal,0.01548134,0.02136835023668904
229,20,1000,CASTLES-DISCO,06,terminal,0.07579273,0.07687811360833156
230,20,1000,CASTLES-DISCO,06,internal,0.00727507,0.016721131648821035
231,20,1000,CASTLES-DISCO,06,internal,0.16276779,0.117529637808565
232,20,1000,CASTLES-DISCO,06,internal,0.16330761,0.12113497126584498
233,20,1000,CASTLES-DISCO,06,terminal,1.43541819,0.6815041217564874
234,20,1000,CASTLES-DISCO,07,terminal,0.02926484,0.03065193874143335
235,20,1000,CASTLES-DISCO,07,terminal,0.01714855,0.019826632429252006
236,20,1000,CASTLES-DISCO,07,internal,0.03436941,0.042371776709026615
237,20,1000,CASTLES-DISCO,07,terminal,0.00624925,0.015256854012035248
238,20,1000,CASTLES-DISCO,07,terminal,0.02158372,0.030581231722288806
239,20,1000,CASTLES-DISCO,07,internal,0.04737669,0.03715861408389921
240,20,1000,CASTLES-DISCO,07,terminal,0.00304785,0.004870206420030591
241,20,1000,CASTLES-DISCO,07,terminal,0.00536305,0.006393472268320045
242,20,1000,CASTLES-DISCO,07,internal,0.00404916,0.005437102325813153
243,20,1000,CASTLES-DISCO,07,terminal,0.00720956,0.007404970191180693
244,20,1000,CASTLES-DISCO,07,internal,0.02100533,0.02865875190276058
245,20,1000,CASTLES-DISCO,07,internal,0.00793686,0.021563497434529393
246,20,1000,CASTLES-DISCO,07,terminal,0.13316197,0.12878222349586427
247,20,1000,CASTLES-DISCO,07,internal,0.00136075,0.007872930575128487
248,20,1000,CASTLES-DISCO,07,internal,0.39871612,0.2577951119459118
249,20,1000,CASTLES-DISCO,07,terminal,0.07841928,0.07975630316574922
250,20,1000,CASTLES-DISCO,07,terminal,0.05525137,0.06812343347605126
251,20,1000,CASTLES-DISCO,07,internal,0.000456,0.007872624894204518
252,20,1000,CASTLES-DISCO,07,terminal,0.02187782,0.024309422506860405
253,20,1000,CASTLES-DISCO,07,internal,0.07123167,0.07189557540082159
254,20,1000,CASTLES-DISCO,07,terminal,0.17460913,0.13944071947995557
255,20,1000,CASTLES-DISCO,07,terminal,0.06958955,0.07176328042945053
256,20,1000,CASTLES-DISCO,07,terminal,0.00878205,0.005862655071930607
257,20,1000,CASTLES-DISCO,07,terminal,0.00010688,0.004311213546712902
258,20,1000,CASTLES-DISCO,07,terminal,0.00065263,0.004464044756682873
259,20,1000,CASTLES-DISCO,07,internal,0.01702311,0.021748029796493363
260,20,1000,CASTLES-DISCO,07,internal,0.01700592,0.025562855411196073
261,20,1000,CASTLES-DISCO,07,terminal,0.00164332,0.0017237957430170717
262,20,1000,CASTLES-DISCO,07,terminal,0.00656586,0.0061454958417666294
263,20,1000,CASTLES-DISCO,07,internal,0.01139599,0.02866295795093223
264,20,1000,CASTLES-DISCO,07,internal,0.08349395,0.0627234061990176
265,20,1000,CASTLES-DISCO,07,internal,0.00820064,0.027842305536866042
266,20,1000,CASTLES-DISCO,07,internal,0.06749558,0.05732693010357061
267,20,1000,CASTLES-DISCO,07,internal,0.19286191,0.10284498639309263
268,20,1000,CASTLES-DISCO,07,terminal,0.08019175,0.06694274117411672
269,20,1000,CASTLES-DISCO,07,terminal,0.01428825,0.019741682816367415
270,20,1000,CASTLES-DISCO,07,internal,0.11936603,0.09472149830764928
271,20,1000,CASTLES-DISCO,07,internal,0.21388059,0.10591698882596223
272,20,1000,CASTLES-DISCO,07,terminal,0.63992228,0.3824463023952097
273,20,1000,CASTLES-DISCO,08,terminal,0.01078452,0.013742718074152994
274,20,1000,CASTLES-DISCO,08,terminal,0.00600731,0.014587746827123528
275,20,1000,CASTLES-DISCO,08,terminal,0.01154437,0.016247064831724473
276,20,1000,CASTLES-DISCO,08,internal,0.00382353,0.008319297001791778
277,20,1000,CASTLES-DISCO,08,terminal,0.00707777,0.009509905095304132
278,20,1000,CASTLES-DISCO,08,internal,0.00293986,0.0034835322633585603
279,20,1000,CASTLES-DISCO,08,internal,0.12307899,0.10094411089589629
280,20,1000,CASTLES-DISCO,08,terminal,0.14891116,0.11369646546413771
281,20,1000,CASTLES-DISCO,08,terminal,0.1047025,0.08424682651289989
282,20,1000,CASTLES-DISCO,08,terminal,0.01267056,0.0196224892692231
283,20,1000,CASTLES-DISCO,08,terminal,0.01509873,0.023456298104174166
284,20,1000,CASTLES-DISCO,08,internal,0.02185868,0.024544146111167463
285,20,1000,CASTLES-DISCO,08,terminal,0.03114282,0.0362925063611445
286,20,1000,CASTLES-DISCO,08,internal,0.05023554,0.05352054872457847
287,20,1000,CASTLES-DISCO,08,terminal,0.01773952,0.025100273853894954
288,20,1000,CASTLES-DISCO,08,terminal,0.02339853,0.03258826750278531
289,20,1000,CASTLES-DISCO,08,internal,0.08037746,0.05981007474519282
290,20,1000,CASTLES-DISCO,08,internal,0.01134022,0.02607348211383221
291,20,1000,CASTLES-DISCO,08,internal,0.01580667,0.01558027580124779
292,20,1000,CASTLES-DISCO,08,internal,0.03691992,0.033751259768061606
293,20,1000,CASTLES-DISCO,08,internal,0.25657024,0.14451520509029242
294,20,1000,CASTLES-DISCO,08,terminal,0.01663131,0.026128547520774745
295,20,1000,CASTLES-DISCO,08,terminal,0.02513428,0.030779542191669576
296,20,1000,CASTLES-DISCO,08,internal,0.05401838,0.05276962944973464
297,20,1000,CASTLES-DISCO,08,terminal,0.02465893,0.03347860095137942
298,20,1000,CASTLES-DISCO,08,terminal,0.01646129,0.02494573302391127
299,20,1000,CASTLES-DISCO,08,internal,0.02173202,0.025492989439879692
300,20,1000,CASTLES-DISCO,08,terminal,0.03373548,0.02901514400707441
301,20,1000,CASTLES-DISCO,08,internal,0.02877765,0.030476731673423015
302,20,1000,CASTLES-DISCO,08,terminal,0.05158433,0.06326694421218605
303,20,1000,CASTLES-DISCO,08,internal,0.00661718,0.010491926067706537
304,20,1000,CASTLES-DISCO,08,internal,0.01139945,0.013379520178459657
305,20,1000,CASTLES-DISCO,08,terminal,0.01016811,0.010196576356969356
306,20,1000,CASTLES-DISCO,08,terminal,0.00765725,0.007694646460406189
307,20,1000,CASTLES-DISCO,08,internal,0.0023566,0.003310342483372087
308,20,1000,CASTLES-DISCO,08,terminal,0.00854584,0.013305736934209302
309,20,1000,CASTLES-DISCO,08,internal,0.09303656,0.08154948498693096
310,20,1000,CASTLES-DISCO,08,internal,0.46364472,0.23708590340939031
311,20,1000,CASTLES-DISCO,08,terminal,1.37983071,0.5478455261857703
312,20,1000,CASTLES-DISCO,09,terminal,0.06699252,0.06706070375519663
313,20,1000,CASTLES-DISCO,09,terminal,0.08044821,0.08059812620747431
314,20,1000,CASTLES-DISCO,09,internal,0.01410473,0.02540084387240638
315,20,1000,CASTLES-DISCO,09,terminal,0.07099562,0.07337785694937568
316,20,1000,CASTLES-DISCO,09,internal,0.06758679,0.04551379484051858
317,20,1000,CASTLES-DISCO,09,terminal,0.10681116,0.09990292684749826
318,20,1000,CASTLES-DISCO,09,terminal,0.07227813,0.07327705408053048
319,20,1000,CASTLES-DISCO,09,terminal,0.02023243,0.028027499724848623
320,20,1000,CASTLES-DISCO,09,terminal,0.01713682,0.024980552868393194
321,20,1000,CASTLES-DISCO,09,internal,0.01809545,0.017218062396993007
322,20,1000,CASTLES-DISCO,09,terminal,0.01433731,0.018845001665180085
323,20,1000,CASTLES-DISCO,09,terminal,0.01548861,0.0195670303956273
324,20,1000,CASTLES-DISCO,09,internal,0.0149255,0.014631773974081948
325,20,1000,CASTLES-DISCO,09,internal,0.01902777,0.03260936552495346
326,20,1000,CASTLES-DISCO,09,internal,0.00726053,0.018061027672793523
327,20,1000,CASTLES-DISCO,09,internal,0.01646143,0.018996530702463998
328,20,1000,CASTLES-DISCO,09,internal,0.02001271,0.031589832935496116
329,20,1000,CASTLES-DISCO,09,terminal,0.024551,0.031394066109480534
330,20,1000,CASTLES-DISCO,09,terminal,0.01980927,0.028728388392084785
331,20,1000,CASTLES-DISCO,09,internal,0.03208209,0.02948226357261226
332,20,1000,CASTLES-DISCO,09,terminal,0.03674402,0.039334663299414374
333,20,1000,CASTLES-DISCO,09,internal,0.01182418,0.02184644101640355
334,20,1000,CASTLES-DISCO,09,terminal,0.0894575,0.08819714808146818
335,20,1000,CASTLES-DISCO,09,internal,0.04770612,0.04420288480676327
336,20,1000,CASTLES-DISCO,09,terminal,0.00735486,0.014838874724506543
337,20,1000,CASTLES-DISCO,09,terminal,0.00946204,0.014463219865159263
338,20,1000,CASTLES-DISCO,09,internal,0.00547132,0.010180978230573425
339,20,1000,CASTLES-DISCO,09,terminal,0.00501078,0.007946269538252025
340,20,1000,CASTLES-DISCO,09,internal,0.01861899,0.014396381982895492
341,20,1000,CASTLES-DISCO,09,terminal,0.01377428,0.012833488438263416
342,20,1000,CASTLES-DISCO,09,internal,0.02639413,0.04392883303540433
343,20,1000,CASTLES-DISCO,09,terminal,0.01657881,0.02505110116834143
344,20,1000,CASTLES-DISCO,09,terminal,0.01288294,0.022511979390155354
345,20,1000,CASTLES-DISCO,09,internal,0.09377288,0.08492832524107037
346,20,1000,CASTLES-DISCO,09,internal,0.00731029,0.011540114248189721
347,20,1000,CASTLES-DISCO,09,internal,0.02018129,0.041134873632965904
348,20,1000,CASTLES-DISCO,09,internal,0.79642651,0.3926394874343102
349,20,1000,CASTLES-DISCO,09,terminal,1.09189031,0.8838339873028032
350,20,1000,CASTLES-DISCO,09,terminal,1.7641118599999999,0.7120067924528298
351,20,1000,CASTLES-DISCO,10,terminal,0.04291001,0.044968154360930296
352,20,1000,CASTLES-DISCO,10,terminal,0.02141916,0.02304968019147232
353,20,1000,CASTLES-DISCO,10,terminal,0.0391198,0.03582596100577009
354,20,1000,CASTLES-DISCO,10,internal,0.00153234,0.006444412966029025
