Dataset,Branch Type,l1/l2
Plants(1kp),internal,1.58207466
Plants(1kp),internal,1.5814917
Plants(1kp),internal,1.58126534
Plants(1kp),terminal,1.57996088
Plants(1kp),terminal,1.56496807
Plants(1kp),terminal,1.52608716
Plants(1kp),internal,1.50371701
Plants(1kp),terminal,1.4922833
Plants(1kp),terminal,1.48798567
Plants(1kp),terminal,1.48547039
Plants(1kp),terminal,1.47745949
Plants(1kp),terminal,1.44850797
Plants(1kp),internal,1.43583085
Plants(1kp),terminal,1.43417953
Plants(1kp),terminal,1.43110179
Plants(1kp),internal,1.42808384
Plants(1kp),internal,1.4168207
Plants(1kp),terminal,1.39995628
Plants(1kp),internal,1.39477772
Plants(1kp),terminal,1.39205051
Plants(1kp),internal,1.38762345
Plants(1kp),terminal,1.37200257
Plants(1kp),terminal,1.35612203
Plants(1kp),terminal,1.3427441
Plants(1kp),internal,1.3407788
Plants(1kp),internal,1.33889815
Plants(1kp),internal,1.33321498
Plants(1kp),internal,1.32630318
Plants(1kp),terminal,1.31017533
Plants(1kp),terminal,1.28713128
Plants(1kp),terminal,1.28660742
Plants(1kp),terminal,1.28319991
Plants(1kp),terminal,1.26952841
Plants(1kp),terminal,1.25169274
Plants(1kp),internal,1.24550028
Plants(1kp),internal,1.20515702
Plants(1kp),terminal,1.19155658
Plants(1kp),terminal,1.19094208
Plants(1kp),internal,1.18628046
Plants(1kp),terminal,1.17981669
Plants(1kp),terminal,1.1753154
Plants(1kp),terminal,1.17091068
Plants(1kp),terminal,1.16339686
Plants(1kp),internal,1.14894023
Plants(1kp),internal,1.14793781
Plants(1kp),internal,1.14246515
Plants(1kp),internal,1.13895081
Plants(1kp),terminal,1.12584598
Plants(1kp),terminal,1.1209105
Plants(1kp),terminal,1.12006401
Plants(1kp),terminal,1.09955161
Plants(1kp),internal,1.09096407
Plants(1kp),terminal,1.09089183
Plants(1kp),terminal,1.08678668
Plants(1kp),terminal,1.08079273
Plants(1kp),internal,1.06530214
Plants(1kp),terminal,1.0625178
Plants(1kp),terminal,1.05938464
Plants(1kp),terminal,1.05439969
Plants(1kp),terminal,1.05309546
Plants(1kp),terminal,1.04498109
Plants(1kp),terminal,1.03588107
Plants(1kp),internal,1.02321587
Plants(1kp),terminal,1.01595654
Plants(1kp),internal,1.01274853
Plants(1kp),terminal,1.00768934
Plants(1kp),terminal,1.00423281
Plants(1kp),terminal,1.00208243
Plants(1kp),terminal,0.99089471
Plants(1kp),internal,0.9740265
Plants(1kp),terminal,0.93941796
Plants(1kp),terminal,0.92224242
Plants(1kp),terminal,0.89377115
Plants(1kp),terminal,0.89298211
Plants(1kp),terminal,0.89015612
Plants(1kp),internal,0.85781524
Plants(1kp),internal,0.83264842
Plants(1kp),terminal,0.79784091
Plants(1kp),internal,0.75525692
Plants(1kp),terminal,0.75064136
Plants(1kp),internal,0.74368312
Plants(1kp),internal,0.72348036
Plants(1kp),internal,0.70087739
Plants(1kp),terminal,0.69954204
Plants(1kp),terminal,0.6759082
Plants(1kp),internal,0.67551658
Plants(1kp),internal,0.66150796
Plants(1kp),terminal,0.61712155
Plants(1kp),internal,0.61612897
Plants(1kp),internal,0.53016717
Plants(1kp),internal,0.51081202
Plants(1kp),internal,0.47399085
Plants(1kp),internal,0.4639097
Plants(1kp),terminal,0.46042291
Plants(1kp),terminal,0.44386165
Plants(1kp),internal,0.23381884
Plants(1kp),internal,0.18545444
Plants(1kp),terminal,0.64729178
Plants(1kp),terminal,0.765951662
core,internal,1.048490879
core,terminal,0.741785655
core,internal,1.09014136
core,terminal,0.687514736
core,terminal,0.841644888
core,internal,0.385872316
core,internal,1.162123594
core,terminal,0.931871798
core,terminal,1.020331301
core,internal,0.817589934
core,terminal,0.707664489
core,internal,1.720103439
core,terminal,1.363470269
core,internal,0.170956737
core,internal,0.944521125
core,terminal,1.242739294
core,terminal,1.229262443
core,internal,2.057840168
core,terminal,1.213041127
core,internal,0.722670049
core,internal,1.340866394
core,terminal,1.159061954
core,terminal,1.124647652
core,internal,0.191979847
core,terminal,0.736953511
core,internal,0.671175731
core,terminal,0.893728298
core,internal,2.43537967
core,terminal,0.908724011
core,internal,2.174538236
core,terminal,1.154169154
core,terminal,1.278703446
core,internal,0.620017848
core,internal,0.332986569
core,internal,0.223216652
core,terminal,1.366872375
core,terminal,1.100098103
core,internal,1.586259345
core,internal,0.175468734
core,terminal,0.887756232
core,terminal,0.94854175
core,internal,0.213840167
core,terminal,0.709259512
core,terminal,0.931725582
core,internal,0.747443525
core,internal,1.273796744
core,terminal,0.170712311
core,terminal,0.33952141
core,internal,1.73427376
core,terminal,0.935854669
core,internal,1.205597361
core,internal,0.603974267
core,terminal,1.296739425
core,internal,2.225959112
core,terminal,1.144330659
core,internal,0.151163336
core,internal,1.509945689
core,terminal,1.017119461
core,internal,2.786180929
core,terminal,1.021542835
core,terminal,1.064653359
core,internal,0.396979157
core,internal,1.2533496
core,terminal,1.068679051
core,terminal,0.916712519
core,internal,0.886408749
core,terminal,0.701181137
core,internal,2.445091884
core,terminal,0.363160058
core,terminal,0.121244576
core,internal,1.295634713
core,internal,1.651692815
core,terminal,1.019493055
core,internal,1.393860936
core,terminal,0.756170396
core,terminal,0.508581089
core,internal,1.599034889
core,terminal,0.708185356
core,internal,3.160797457
core,terminal,0.998554302
core,internal,1.465249516
core,terminal,1.096669159
core,internal,0.821509098
core,internal,1.592678375
core,terminal,0.174168465
core,terminal,0.071932856
core,internal,1.334644622
core,terminal,1.074563032
core,internal,0.158838892
core,terminal,0.879719052
core,terminal,1.060308272
core,internal,0.086084216
core,internal,1.202867851
core,internal,3.251114371
core,internal,1.229814296
core,terminal,0.561415866
core,terminal,0.838346713
core,internal,2.988237182
core,terminal,0.930799527
core,internal,0.166384719
core,terminal,0.781990689
core,internal,0.208439354
core,terminal,0.833453017
core,internal,1.909773998
core,terminal,0.957031357
core,internal,0.637215094
core,terminal,1.070923075
core,internal,0.678378973
core,terminal,0.588403096
core,terminal,0.542806658
core,internal,1.852627645
core,terminal,0.90422849
core,internal,1.219810256
core,internal,1.583737064
core,terminal,1.238307217
core,internal,0.475377704
core,terminal,0.670548771
core,terminal,0.451171075
core,internal,1.422241847
core,terminal,0.713776678
core,internal,1.055593782
core,terminal,0.972946623
core,internal,1.548046444
core,internal,0.225036271
core,terminal,1.31856167
core,internal,0.222028222
core,internal,4.724172543
core,terminal,0.874207933
core,internal,4.122967862
core,terminal,1.256559849
core,terminal,1.036172905
core,internal,1.339186956
core,internal,0.159486603
core,terminal,1.333825741
core,internal,1.773672047
core,terminal,1.243434328
core,internal,1.193198888
core,terminal,2.21189228
core,terminal,1.306041083
core,terminal,0.646877368
core,terminal,0.672794335
non-ribosomal,internal,1.441968005
non-ribosomal,terminal,1.176341489
non-ribosomal,internal,1.587982744
non-ribosomal,terminal,0.884751015
non-ribosomal,internal,1.559465649
non-ribosomal,terminal,1.348493486
non-ribosomal,internal,0.12498362
non-ribosomal,terminal,0.6187172
non-ribosomal,terminal,0.371441757
non-ribosomal,internal,0.62229092
non-ribosomal,terminal,1.152848648
non-ribosomal,internal,0.654224987
non-ribosomal,internal,0.675703195
non-ribosomal,terminal,0.773394112
non-ribosomal,internal,2.690934392
non-ribosomal,terminal,1.069165941
non-ribosomal,internal,0.188748642
non-ribosomal,terminal,1.091991509
non-ribosomal,terminal,1.128371132
non-ribosomal,internal,0.243470023
non-ribosomal,internal,3.17365348
non-ribosomal,terminal,1.11217277
non-ribosomal,terminal,0.730741625
non-ribosomal,internal,1.819663985
non-ribosomal,internal,34.31439036
non-ribosomal,terminal,1.386968521
non-ribosomal,internal,0.816488473
non-ribosomal,terminal,1.089046077
non-ribosomal,terminal,0.73769692
non-ribosomal,internal,0.248722834
non-ribosomal,terminal,0.641803252
non-ribosomal,internal,1.746537556
non-ribosomal,terminal,0.683290638
non-ribosomal,terminal,0.83708992
non-ribosomal,internal,1.328231672
non-ribosomal,internal,2.81070987
non-ribosomal,terminal,0.503702903
non-ribosomal,terminal,0.570093819
non-ribosomal,internal,1.496150475
non-ribosomal,terminal,0.249918971
non-ribosomal,internal,1.223282802
non-ribosomal,internal,0.197733769
non-ribosomal,terminal,0.73625569
non-ribosomal,terminal,0.599041164
non-ribosomal,internal,0.282594897
non-ribosomal,terminal,0.999362753
non-ribosomal,internal,0.281413384
non-ribosomal,terminal,0.902963492
non-ribosomal,internal,3.559872728
non-ribosomal,terminal,1.006973059
non-ribosomal,internal,0.782616201
non-ribosomal,internal,4.047456108
non-ribosomal,terminal,0.506984187
non-ribosomal,terminal,0.040526559
non-ribosomal,internal,4.440187929
non-ribosomal,terminal,1.181100391
non-ribosomal,internal,0.21872494
non-ribosomal,terminal,0.945582384
non-ribosomal,terminal,0.61536403
non-ribosomal,internal,0.193552781
non-ribosomal,internal,0.271132668
non-ribosomal,terminal,0.447243342
non-ribosomal,internal,1.298256698
non-ribosomal,internal,1.429726396
non-ribosomal,terminal,1.037088113
non-ribosomal,terminal,0.964474091
non-ribosomal,internal,0.397845558
non-ribosomal,terminal,1.155263479
non-ribosomal,internal,0.695643631
non-ribosomal,terminal,0.826742543
non-ribosomal,internal,1.414998389
non-ribosomal,internal,1.381104236
non-ribosomal,terminal,1.314277261
non-ribosomal,internal,0.664537093
non-ribosomal,terminal,0.97093954
non-ribosomal,terminal,1.058580162
non-ribosomal,internal,0.441814734
non-ribosomal,terminal,1.118041618
non-ribosomal,terminal,1.298483931
non-ribosomal,internal,0.054786215
non-ribosomal,internal,1.077611705
non-ribosomal,terminal,0.81864021
non-ribosomal,internal,1.831881971
non-ribosomal,terminal,0.939954342
non-ribosomal,terminal,0.700156675
non-ribosomal,internal,0.994359791
non-ribosomal,terminal,0.841865995
non-ribosomal,internal,0.845560337
non-ribosomal,terminal,0.970416203
non-ribosomal,terminal,0.147071429
non-ribosomal,internal,1.692223421
non-ribosomal,internal,1.54887554
non-ribosomal,internal,0.469038829
non-ribosomal,internal,1.687887045
non-ribosomal,terminal,1.078460308
non-ribosomal,internal,0.247380691
non-ribosomal,terminal,0.265656737
non-ribosomal,terminal,0.624238683
non-ribosomal,internal,1.44996567
non-ribosomal,terminal,0.639896013
non-ribosomal,terminal,0.710185155
non-ribosomal,internal,1.385334738
non-ribosomal,internal,0.036241436
non-ribosomal,terminal,0.07340286
non-ribosomal,internal,2.457057704
non-ribosomal,terminal,1.91936859
non-ribosomal,internal,2.070253077
non-ribosomal,terminal,0.74880327
non-ribosomal,terminal,0.566127558
non-ribosomal,internal,2.188299084
non-ribosomal,terminal,0.831154878
non-ribosomal,internal,1.129773475
non-ribosomal,terminal,0.239614988
non-ribosomal,terminal,0.412638609
non-ribosomal,internal,1.61685898
non-ribosomal,internal,0.200331354
non-ribosomal,internal,1.844486847
non-ribosomal,internal,6.082344428
non-ribosomal,terminal,0.615275764
non-ribosomal,terminal,0.660670115
non-ribosomal,internal,1.559893544
non-ribosomal,terminal,1.029118548
non-ribosomal,internal,3.266534729
non-ribosomal,terminal,0.610948273
non-ribosomal,terminal,0.514457143
non-ribosomal,internal,1.841656516
non-ribosomal,internal,1.373048142
non-ribosomal,internal,1.49856656
non-ribosomal,terminal,0.829637717
non-ribosomal,internal,7.317858918
non-ribosomal,terminal,0.52061825
non-ribosomal,terminal,0.60075471
non-ribosomal,internal,1.250443238
non-ribosomal,terminal,0.922047983
non-ribosomal,internal,0.65058033
non-ribosomal,terminal,0.762075412
non-ribosomal,terminal,0.624949102
non-ribosomal,internal,1.358719801
non-ribosomal,terminal,1.119918386
non-ribosomal,internal,0.75689534
non-ribosomal,internal,1.287351413
non-ribosomal,terminal,0.992815697
non-ribosomal,terminal,0.908068931
non-ribosomal,internal,1.041389479
non-ribosomal,terminal,0.602645726
non-ribosomal,internal,1.623995405
non-ribosomal,terminal,0.893799826
non-ribosomal,internal,5.206196128
non-ribosomal,internal,0.409930785
non-ribosomal,terminal,0.940273687
non-ribosomal,terminal,1.347592565
non-ribosomal,internal,1.443659212
non-ribosomal,terminal,0.477975984
non-ribosomal,terminal,0.71729189
non-ribosomal,internal,1.536811199
non-ribosomal,internal,0.454275263
non-ribosomal,terminal,1.117185172
non-ribosomal,internal,3.137945795
non-ribosomal,internal,2.462311175
non-ribosomal,terminal,0.28918449
non-ribosomal,terminal,0.956028733
non-ribosomal,internal,2.14458773
non-ribosomal,terminal,0.268837253
non-ribosomal,internal,1.971977627
non-ribosomal,terminal,0.711458961
non-ribosomal,internal,1.918014953
non-ribosomal,terminal,1.081133905
non-ribosomal,terminal,0.858119569
non-ribosomal,internal,0.50982691
non-ribosomal,internal,0.858917379
non-ribosomal,terminal,0.916027853
non-ribosomal,internal,2.784886747
non-ribosomal,internal,2.648024714
non-ribosomal,terminal,1.151856669
non-ribosomal,internal,3.642060718
non-ribosomal,terminal,0.642954391
non-ribosomal,terminal,0.375127681
non-ribosomal,internal,1.213466063
non-ribosomal,terminal,0.709579012
non-ribosomal,terminal,0.781526562
non-ribosomal,internal,0.955581761
non-ribosomal,internal,1.197775478
non-ribosomal,terminal,1.173052965
non-ribosomal,internal,0.003840677
non-ribosomal,terminal,1.098799744
non-ribosomal,internal,0.995399655
non-ribosomal,internal,0.464923534
non-ribosomal,internal,2.420569664
non-ribosomal,terminal,1.095287196
non-ribosomal,terminal,0.944966254
non-ribosomal,internal,1.917667806
non-ribosomal,internal,7.467370185
non-ribosomal,terminal,1.108702036
non-ribosomal,internal,0.422177987
non-ribosomal,terminal,1.036733566
non-ribosomal,terminal,1.343998835
non-ribosomal,internal,1.066601256
non-ribosomal,terminal,1.105325949
non-ribosomal,internal,0.221969824
non-ribosomal,internal,18.18859935
non-ribosomal,terminal,1.128403369
non-ribosomal,internal,0.323471893
non-ribosomal,terminal,0.996392503
non-ribosomal,terminal,0.976363403
non-ribosomal,internal,0.198331658
non-ribosomal,terminal,0.732689458
non-ribosomal,internal,1.617434326
non-ribosomal,internal,9.534834569
non-ribosomal,terminal,1.353648652
non-ribosomal,internal,1.808204113
non-ribosomal,terminal,0.884094072
non-ribosomal,terminal,93.37664742
non-ribosomal,terminal,116.1755404
wol,internal,77133.68833
wol,terminal,29.35744797
wol,internal,2406.032591
wol,terminal,164.0404551
wol,internal,177166.6859
wol,terminal,30.90169173
wol,internal,5091.052011
wol,terminal,73.31581621
wol,internal,98.07784424
wol,terminal,3.845038859
wol,internal,2.721400659
wol,terminal,12.63622261
wol,terminal,3.723415103
wol,internal,3.201047133
wol,internal,4.813470658
wol,terminal,0.939670465
wol,terminal,0.489642188
wol,internal,1.286522396
wol,internal,3.888290273
wol,terminal,13.35135062
wol,terminal,17.5728102
wol,internal,1557.856152
wol,terminal,753.951714
wol,internal,220.4376006
wol,terminal,5.760478896
wol,internal,7.615780586
wol,terminal,25.87191788
wol,internal,5.438906684
wol,terminal,1.826685368
wol,internal,2.605328252
wol,internal,3.926667175
wol,terminal,290.9448361
wol,terminal,631.8866561
wol,internal,3236494
wol,terminal,18.55549441
wol,internal,201.8085738
wol,terminal,22.57962914
wol,internal,2.252367076
wol,internal,27.81456233
wol,terminal,0.333189836
wol,internal,0.714389621
wol,terminal,0
wol,terminal,0
wol,internal,0.476780776
wol,terminal,16014.81806
wol,internal,2.905778258
wol,terminal,11.33331872
wol,terminal,22.80413966
wol,internal,2.398590069
wol,internal,1.461188785
wol,terminal,0.395094581
wol,terminal,0.546754857
wol,internal,2.034881925
wol,internal,3.712740972
wol,terminal,0.470813966
wol,terminal,0.543918419
wol,internal,2.930508746
wol,internal,1.534939382
wol,internal,3.360969087
wol,terminal,619.4751074
wol,terminal,32189.50708
wol,internal,57106.96957
wol,terminal,5.699638759
wol,internal,1565.848108
wol,terminal,38.23897813
wol,internal,1325.935845
wol,terminal,5.378444913
wol,internal,35.533267
wol,terminal,40.95677207
wol,internal,2.802288466
wol,terminal,0.358005171
wol,internal,2.399026448
wol,internal,0.80439827
wol,terminal,158082.4886
