,Condition,num_genes,Method,replicate,Branch Type,l-true,l-est
305,0% AD,10000,CASTLES-Pro,02,internal,0.01839047,0.018686769536199313
306,0% AD,10000,CASTLES-Pro,02,internal,0.01086608,0.014931734460483912
307,0% AD,10000,CASTLES-Pro,02,terminal,0.03360101,0.04403257340179032
308,0% AD,10000,CASTLES-Pro,02,internal,0.03318305,0.04092205757118714
309,0% AD,10000,CASTLES-Pro,02,internal,0.01953312,0.020968722225214405
310,0% AD,10000,CASTLES-Pro,02,internal,0.00521304,0.021465101773531222
311,0% AD,10000,CASTLES-Pro,02,terminal,0.00038857,0.03107912124013326
312,0% AD,10000,CASTLES-Pro,02,terminal,0.00038172,0.031099078232988492
313,0% AD,10000,CASTLES-Pro,02,internal,0.21477168,0.2313839262318698
314,0% AD,10000,CASTLES-Pro,02,terminal,0.00346421,0.029811085345175126
315,0% AD,10000,CASTLES-Pro,02,terminal,0.0041809,0.029835710396043255
316,0% AD,10000,CASTLES-Pro,02,internal,0.14239028,0.15456916453987743
317,0% AD,10000,CASTLES-Pro,02,terminal,0.04630281,0.05174937551752515
318,0% AD,10000,CASTLES-Pro,02,terminal,0.00565657,0.009526156175322112
319,0% AD,10000,CASTLES-Pro,02,terminal,0.01211752,0.001894918918126598
320,0% AD,10000,CASTLES-Pro,02,internal,0.04054836,0.047658494439981644
321,0% AD,10000,CASTLES-Pro,02,internal,0.02473983,0.03518285540994012
322,0% AD,10000,CASTLES-Pro,02,terminal,0.00521966,0.00376730809002353
323,0% AD,10000,CASTLES-Pro,02,terminal,0.00102663,0.0017815967385043925
324,0% AD,10000,CASTLES-Pro,02,terminal,0.00285725,0.0003944785981073043
325,0% AD,10000,CASTLES-Pro,02,internal,0.00245632,0.005491349191917975
326,0% AD,10000,CASTLES-Pro,02,internal,0.12777985,0.16388715644820068
327,0% AD,10000,CASTLES-Pro,02,internal,0.00634944,0.022268009249677714
328,0% AD,10000,CASTLES-Pro,02,internal,0.00596363,0.016214238038659064
329,0% AD,10000,CASTLES-Pro,02,internal,0.03360117,0.023217292349328917
330,0% AD,10000,CASTLES-Pro,02,internal,0.04849788,0.0517198740145035
331,0% AD,10000,CASTLES-Pro,02,internal,0.22607972,0.2092669140400998
332,0% AD,10000,CASTLES-Pro,02,internal,0.12189933,0.15499278622139667
333,0% AD,10000,CASTLES-Pro,02,terminal,0.03106982,0.0014962120281518804
334,0% AD,10000,CASTLES-Pro,02,terminal,0.02790488,0.002805646110416782
335,0% AD,10000,CASTLES-Pro,02,internal,0.11012893,0.11708244821108232
336,0% AD,10000,CASTLES-Pro,02,terminal,0.00949235,0.0022881048999496036
337,0% AD,10000,CASTLES-Pro,02,terminal,0.00691938,0.0005287819990700826
338,0% AD,10000,CASTLES-Pro,02,internal,0.02016583,0.024064586242465245
339,0% AD,10000,CASTLES-Pro,02,terminal,0.01265829,0.00030559055301419835
